0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,65,66,67,0,0,0,0,0,0,0,0,0,64,65,66,66,66,66,66,67,0,0,0,0,0,0,0,0,0
73,73,74,33,0,64,65,66,66,66,67,0,0,2,73,30,30,30,30,74,33,0,64,65,66,66,66,66,66,66
11,11,52,41,0,2,73,30,30,74,33,0,0,18,11,83,83,83,83,52,41,0,2,73,30,30,30,30,74,74
11,11,52,41,0,18,11,83,83,52,41,0,0,18,11,83,83,83,83,52,41,0,26,11,83,83,83,83,52,52
11,11,52,41,0,26,69,49,49,70,41,0,0,26,69,49,49,49,49,70,41,0,76,69,49,49,49,49,70,52
11,11,52,41,0,76,78,77,77,78,79,0,0,76,78,77,77,77,77,78,79,0,0,76,78,77,77,77,78,52
69,69,70,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
78,78,78,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,76,78,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
66,66,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
70,70,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
78,78,79,0,0,0,0,0,0,0,0,0,0,64,65,66,66,66,67,0,64,65,66,67,0,0,0,0,0,76
0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,30,30,74,33,0,2,73,74,33,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,79,0,0,26,69,49,49,70,41,0,26,69,70,41,0,0,0,0,0,64
0,0,0,0,0,0,0,0,0,0,0,0,0,76,78,77,77,78,79,0,76,78,78,79,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,64,67,0,0,0,0,0,0,64,65,66,66,66,66,67,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,26,41,0,0,0,0,0,0,2,73,30,30,30,70,41,0,0,0,0,0,0,0,18
0,0,0,0,0,64,65,78,79,0,0,0,0,0,0,26,69,49,49,49,78,79,0,0,0,0,0,0,0,18
0,0,0,0,0,26,41,0,0,0,0,0,0,0,0,76,78,77,78,79,0,0,0,0,0,0,0,0,64,70
0,0,0,0,0,76,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,66,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,73,74,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,52,52
65,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,18,69,70,70
74,74,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,78,79,0,26,78,78,78
69,69,70,79,0,0,0,0,0,0,0,64,67,0,0,0,0,0,0,0,0,0,0,0,0,76,79,0,0,0
70,70,41,0,64,65,66,66,66,66,66,70,41,0,64,65,66,66,66,66,66,66,66,66,67,0,0,64,67,0
