86,94,86,85,92,94,86,85,85,86,94,86,94,94,94,94,85,86,94,86,86,94,94,86,94,86,85,86,85,94
86,85,85,86,92,86,94,94,85,85,94,94,94,85,94,85,94,85,94,94,94,94,94,85,85,94,86,94,85,85
86,94,94,94,87,94,94,94,86,85,94,94,94,85,94,94,94,94,94,86,94,86,85,86,85,86,94,86,86,94
94,85,86,94,87,94,86,94,94,94,94,86,94,86,86,94,86,94,86,94,94,94,86,94,85,94,94,94,94,86
94,86,94,85,92,94,94,94,86,94,85,85,94,85,86,94,86,94,85,94,94,94,94,85,85,94,94,94,94,94
94,94,85,93,87,85,86,86,85,85,86,94,85,85,94,94,94,85,94,85,86,85,94,85,94,94,94,85,94,94
94,94,86,0,87,86,85,94,94,85,94,85,94,94,85,86,85,94,94,94,94,85,86,85,85,94,94,85,94,94
94,94,86,0,87,94,94,85,94,86,86,94,94,94,94,94,93,95,85,86,86,94,94,85,85,86,94,86,86,85
86,86,94,86,92,93,95,86,86,94,94,86,86,86,85,92,0,0,87,85,86,94,94,94,94,94,86,94,94,94
94,86,94,86,85,86,92,87,86,86,86,86,94,94,94,94,86,86,94,86,94,94,94,86,85,86,94,94,86,86
94,85,94,94,94,94,86,92,94,85,94,86,94,94,94,94,86,94,94,94,85,86,94,94,85,86,94,86,85,85
85,94,94,94,94,85,92,87,94,86,94,94,86,94,86,94,86,94,86,86,94,86,94,85,85,94,94,94,85,85
95,93,93,93,95,93,95,92,86,86,94,94,94,86,86,86,85,86,85,85,86,86,85,94,94,94,94,85,94,94
86,85,86,85,85,86,86,86,94,85,85,94,94,85,86,94,85,94,86,85,86,94,85,94,94,85,94,94,94,94
94,94,86,85,94,94,94,94,85,94,94,94,85,86,94,94,85,85,86,85,94,94,94,94,86,85,85,86,85,86
85,94,94,94,94,94,86,85,94,94,94,94,86,86,94,86,94,85,86,86,94,86,85,85,94,94,85,85,86,86
86,85,94,94,86,86,86,85,94,86,86,94,94,85,94,94,94,94,94,94,86,85,94,85,85,85,86,94,94,94
94,94,86,94,94,86,85,94,85,85,86,85,94,85,85,94,94,85,94,94,86,94,94,94,94,85,94,85,94,94
94,86,85,85,86,85,94,86,86,85,85,86,94,86,85,94,94,94,94,85,85,86,94,94,94,86,86,85,94,94
94,94,94,94,85,94,86,86,86,86,94,94,94,94,86,86,94,86,86,86,86,85,94,94,86,94,94,94,94,86
94,94,94,85,94,86,86,94,94,85,86,86,86,94,86,94,85,86,86,85,94,85,94,85,86,94,85,94,94,85
94,94,94,94,85,94,94,94,94,94,86,94,94,94,94,94,94,94,86,86,94,94,85,94,94,94,94,94,85,94
94,86,85,86,86,94,94,94,85,85,94,94,86,94,94,85,86,94,94,86,94,86,86,94,94,85,85,85,94,85
85,86,85,94,94,86,85,94,94,94,94,94,85,85,94,94,94,85,94,94,85,94,94,94,94,94,94,94,94,86
94,94,85,85,86,86,94,85,94,86,94,94,94,86,94,85,94,94,86,94,94,94,85,94,86,94,86,86,94,94
94,86,94,86,94,94,94,85,94,94,86,94,94,94,85,94,86,86,94,94,94,86,94,94,85,94,94,85,86,94
94,94,85,85,94,94,94,86,85,85,94,94,85,86,94,94,94,85,86,85,85,94,86,86,94,85,86,94,94,86
94,94,94,85,94,85,94,86,85,94,94,86,94,86,94,86,94,86,94,86,94,94,86,94,94,86,86,85,94,86
94,85,94,94,94,94,85,94,94,85,86,86,94,94,85,94,94,85,94,86,85,86,86,85,86,85,86,94,85,85
94,94,94,94,86,94,94,94,94,86,94,94,85,94,85,85,94,86,94,86,86,94,94,94,86,85,85,94,94,94
